ue,latitude,longitude,timestamp
202010000000001,38.001266,23.805204,2024-02-06 08:24:48.688934
202010000000001,38.001183,23.805249,2024-02-06 08:24:49.693643
202010000000001,38.001101,23.805294,2024-02-06 08:24:50.698224
202010000000001,38.001018,23.80534,2024-02-06 08:24:51.703296
202010000000001,38.000936,23.805385,2024-02-06 08:24:52.708234
202010000000001,38.000853,23.805431,2024-02-06 08:24:53.714907
202010000000001,38.000771,23.805476,2024-02-06 08:24:54.722580
202010000000001,38.000688,23.805521,2024-02-06 08:24:55.731636
202010000000001,38.000606,23.805567,2024-02-06 08:24:56.734772
202010000000001,38.000523,23.805612,2024-02-06 08:24:57.740127
202010000000001,38.000441,23.805658,2024-02-06 08:24:58.746545
202010000000001,38.000358,23.805703,2024-02-06 08:24:59.750966
202010000000001,38.000276,23.805748,2024-02-06 08:25:00.756516
202010000000001,38.000193,23.805794,2024-02-06 08:25:01.762099
202010000000001,38.000111,23.805839,2024-02-06 08:25:02.768317
202010000000001,38.000028,23.805885,2024-02-06 08:25:03.774193
202010000000001,37.999946,23.80593,2024-02-06 08:25:04.779082
202010000000001,37.999863,23.805975,2024-02-06 08:25:05.782990
202010000000001,37.999781,23.806021,2024-02-06 08:25:06.787738
202010000000001,37.999698,23.806066,2024-02-06 08:25:07.790908
202010000000001,37.999618,23.806123,2024-02-06 08:25:08.796027
202010000000001,37.999543,23.806186,2024-02-06 08:25:09.799882
202010000000001,37.999468,23.806249,2024-02-06 08:25:10.804304
202010000000001,37.999393,23.806312,2024-02-06 08:25:11.807607
202010000000001,37.999318,23.806375,2024-02-06 08:25:12.812331
202010000000001,37.999243,23.806438,2024-02-06 08:25:13.816009
202010000000001,37.999168,23.806501,2024-02-06 08:25:14.819332
202010000000001,37.999093,23.806564,2024-02-06 08:25:15.822778
202010000000001,37.999018,23.806627,2024-02-06 08:25:16.826599
202010000000001,37.998943,23.80669,2024-02-06 08:25:17.831041
202010000000001,37.998868,23.806753,2024-02-06 08:25:18.835275
202010000000001,37.998793,23.806816,2024-02-06 08:25:19.840219
202010000000001,37.998718,23.806879,2024-02-06 08:25:20.847346
202010000000001,37.998643,23.806941,2024-02-06 08:25:21.850463
202010000000001,37.998568,23.807004,2024-02-06 08:25:22.854400
202010000000001,37.998493,23.807067,2024-02-06 08:25:23.858191
202010000000001,37.998418,23.80713,2024-02-06 08:25:24.861478
202010000000001,37.998343,23.807193,2024-02-06 08:25:25.866304
202010000000001,37.998267,23.807256,2024-02-06 08:25:26.870073
202010000000001,37.998192,23.807319,2024-02-06 08:25:27.878450
202010000000001,37.998117,23.807382,2024-02-06 08:25:28.886549
202010000000001,37.998042,23.807445,2024-02-06 08:25:29.892028
202010000000001,37.997967,23.807508,2024-02-06 08:25:30.897356
202010000000001,37.997892,23.807571,2024-02-06 08:25:31.901641
202010000000001,37.997817,23.807634,2024-02-06 08:25:32.906521
202010000000001,37.997742,23.807697,2024-02-06 08:25:33.912638
202010000000001,37.997659,23.807762,2024-02-06 08:25:34.917581
202010000000001,37.997572,23.807791,2024-02-06 08:25:35.922889
202010000000001,37.997485,23.807819,2024-02-06 08:25:36.927143
202010000000001,37.997398,23.807847,2024-02-06 08:25:37.929803
202010000000001,37.997311,23.807876,2024-02-06 08:25:38.934229
202010000000001,37.997223,23.807904,2024-02-06 08:25:39.938882
202010000000001,37.997136,23.807933,2024-02-06 08:25:40.943602
202010000000001,37.997049,23.807961,2024-02-06 08:25:41.948299
202010000000001,37.996962,23.80799,2024-02-06 08:25:42.954164
202010000000001,37.996875,23.808018,2024-02-06 08:25:43.959273
202010000000001,37.996788,23.808047,2024-02-06 08:25:44.964686
202010000000001,37.996701,23.808075,2024-02-06 08:25:45.968721
202010000000001,37.996614,23.808103,2024-02-06 08:25:46.971042
202010000000001,37.996527,23.808132,2024-02-06 08:25:47.974809
202010000000001,37.99644,23.80816,2024-02-06 08:25:48.979941
202010000000001,37.996352,23.808189,2024-02-06 08:25:49.983075
202010000000001,37.996265,23.808217,2024-02-06 08:25:50.986944
202010000000001,37.996202,23.808295,2024-02-06 08:25:51.992029
202010000000001,37.996169,23.808401,2024-02-06 08:25:52.995021
202010000000001,37.996137,23.808508,2024-02-06 08:25:53.999936
202010000000001,37.996104,23.808614,2024-02-06 08:25:55.005780
202010000000001,37.996071,23.80872,2024-02-06 08:25:56.010376
202010000000001,37.996038,23.808826,2024-02-06 08:25:57.016952
202010000000001,37.996005,23.808933,2024-02-06 08:25:58.020231
202010000000001,37.995972,23.809039,2024-02-06 08:25:59.024125
202010000000001,37.99594,23.809145,2024-02-06 08:26:00.027560
202010000000001,37.995907,23.809251,2024-02-06 08:26:01.029397
202010000000001,37.995874,23.809358,2024-02-06 08:26:02.031215
202010000000001,37.995841,23.809464,2024-02-06 08:26:03.034735
202010000000001,37.995808,23.80957,2024-02-06 08:26:04.038478
202010000000001,37.995776,23.809676,2024-02-06 08:26:05.041742
202010000000001,37.995743,23.809783,2024-02-06 08:26:06.045582
202010000000001,37.995781,23.809869,2024-02-06 08:26:07.047974
202010000000001,37.995851,23.809941,2024-02-06 08:26:08.050532
202010000000001,37.995921,23.810012,2024-02-06 08:26:09.053752
202010000000001,37.995991,23.810083,2024-02-06 08:26:10.059283
202010000000001,37.996061,23.810155,2024-02-06 08:26:11.061132
202010000000001,37.996131,23.810226,2024-02-06 08:26:12.064306
202010000000001,37.996201,23.810298,2024-02-06 08:26:13.067412
202010000000001,37.996272,23.810369,2024-02-06 08:26:14.071234
202010000000001,37.996342,23.810441,2024-02-06 08:26:15.075798
202010000000001,37.996412,23.810512,2024-02-06 08:26:16.078939
202010000000001,37.996482,23.810583,2024-02-06 08:26:17.080836
202010000000001,37.996552,23.810655,2024-02-06 08:26:18.084667
202010000000001,37.996622,23.810726,2024-02-06 08:26:19.088181
202010000000001,37.996692,23.810798,2024-02-06 08:26:20.090838
202010000000001,37.996763,23.810869,2024-02-06 08:26:21.094943
202010000000001,37.996833,23.810941,2024-02-06 08:26:22.098719
202010000000001,37.996903,23.811012,2024-02-06 08:26:23.105582
202010000000001,37.996973,23.811083,2024-02-06 08:26:24.108794
202010000000001,37.997043,23.811155,2024-02-06 08:26:25.112255
202010000000001,37.997088,23.81123,2024-02-06 08:26:26.124213
202010000000001,37.997022,23.811307,2024-02-06 08:26:27.130515
202010000000001,37.996957,23.811385,2024-02-06 08:26:28.138010
202010000000001,37.996891,23.811463,2024-02-06 08:26:29.142413
202010000000001,37.996861,23.811557,2024-02-06 08:26:30.146816
202010000000001,37.996895,23.811662,2024-02-06 08:26:31.150296
202010000000001,37.99693,23.811768,2024-02-06 08:26:32.153537
202010000000001,37.996964,23.811873,2024-02-06 08:26:33.157702
202010000000001,37.996998,23.811979,2024-02-06 08:26:34.163548
202010000000001,37.997032,23.812084,2024-02-06 08:26:35.168737
202010000000001,37.997066,23.81219,2024-02-06 08:26:36.175251
202010000000001,37.9971,23.812295,2024-02-06 08:26:37.183643
202010000000001,37.997135,23.812401,2024-02-06 08:26:38.191672
202010000000001,37.997169,23.812507,2024-02-06 08:26:39.198375
202010000000001,37.997203,23.812612,2024-02-06 08:26:40.201270
202010000000001,37.997237,23.812718,2024-02-06 08:26:41.205130
202010000000001,37.997271,23.812823,2024-02-06 08:26:42.209845
202010000000001,37.997306,23.812929,2024-02-06 08:26:43.213323
202010000000001,37.99734,23.813034,2024-02-06 08:26:44.217454
202010000000001,37.997374,23.81314,2024-02-06 08:26:45.221995
202010000000001,37.997408,23.813245,2024-02-06 08:26:46.224878
202010000000001,37.997442,23.813351,2024-02-06 08:26:47.230030
202010000000001,37.997477,23.813457,2024-02-06 08:26:48.236303
202010000000001,37.997511,23.813562,2024-02-06 08:26:49.243423
202010000000001,37.997545,23.813668,2024-02-06 08:26:50.249659
202010000000001,37.997579,23.813773,2024-02-06 08:26:51.253378
202010000000001,37.997613,23.813879,2024-02-06 08:26:52.257871
202010000000001,37.997647,23.813984,2024-02-06 08:26:53.263285
202010000000001,37.997682,23.81409,2024-02-06 08:26:54.268192
202010000000001,37.997716,23.814195,2024-02-06 08:26:55.271460
202010000000001,37.99775,23.814301,2024-02-06 08:26:56.280039
202010000000001,37.997784,23.814407,2024-02-06 08:26:57.283120
202010000000001,37.997818,23.814512,2024-02-06 08:26:58.287784
202010000000001,37.997853,23.814618,2024-02-06 08:26:59.291209
202010000000001,37.997887,23.814723,2024-02-06 08:27:00.294184
202010000000001,37.997921,23.814829,2024-02-06 08:27:01.301648
202010000000001,37.997955,23.814934,2024-02-06 08:27:02.308012
202010000000001,37.997989,23.81504,2024-02-06 08:27:03.312919
202010000000001,37.998023,23.815145,2024-02-06 08:27:04.316048
202010000000001,37.998058,23.815251,2024-02-06 08:27:05.319982
202010000000001,37.998092,23.815357,2024-02-06 08:27:06.324751
202010000000001,37.998126,23.815462,2024-02-06 08:27:07.328271
202010000000001,37.99816,23.815568,2024-02-06 08:27:08.334841
202010000000001,37.998194,23.815673,2024-02-06 08:27:09.338647
202010000000001,37.998229,23.815779,2024-02-06 08:27:10.344296
202010000000001,37.998263,23.815884,2024-02-06 08:27:11.348688
202010000000001,37.998297,23.81599,2024-02-06 08:27:12.356244
202010000000001,37.998331,23.816096,2024-02-06 08:27:13.359941
202010000000001,37.998365,23.816201,2024-02-06 08:27:14.365807
202010000000001,37.998419,23.816294,2024-02-06 08:27:15.371965
202010000000001,37.998475,23.816384,2024-02-06 08:27:16.377232
202010000000001,37.998531,23.816474,2024-02-06 08:27:17.380280
202010000000001,37.998586,23.816563,2024-02-06 08:27:18.386847
202010000000001,37.998642,23.816653,2024-02-06 08:27:19.392838
202010000000001,37.998698,23.816742,2024-02-06 08:27:20.396846
202010000000001,37.998753,23.816832,2024-02-06 08:27:21.407923
202010000000001,37.998809,23.816922,2024-02-06 08:27:22.414523
202010000000001,37.998865,23.817011,2024-02-06 08:27:23.419342
202010000000001,37.99892,23.817101,2024-02-06 08:27:24.424324
202010000000001,37.998976,23.817191,2024-02-06 08:27:25.427962
202010000000001,37.999032,23.81728,2024-02-06 08:27:26.433755
202010000000001,37.999087,23.81737,2024-02-06 08:27:27.440450
202010000000001,37.999143,23.81746,2024-02-06 08:27:28.445091
202010000000001,37.999199,23.817549,2024-02-06 08:27:29.448743
202010000000001,37.99924,23.81765,2024-02-06 08:27:30.452831
202010000000001,37.999195,23.817749,2024-02-06 08:27:31.456575
202010000000001,37.99915,23.817848,2024-02-06 08:27:32.461776
202010000000001,37.999105,23.817946,2024-02-06 08:27:33.466988
202010000000001,37.99906,23.818045,2024-02-06 08:27:34.471433
202010000000001,37.999016,23.818144,2024-02-06 08:27:35.476449
202010000000001,37.998971,23.818243,2024-02-06 08:27:36.480082
202010000000001,37.998926,23.818342,2024-02-06 08:27:37.484312
202010000000001,37.998881,23.818441,2024-02-06 08:27:38.491013
202010000000001,37.998837,23.81854,2024-02-06 08:27:39.497346
202010000000001,37.998792,23.818639,2024-02-06 08:27:40.502794
202010000000001,37.998747,23.818738,2024-02-06 08:27:41.507958
202010000000001,37.998702,23.818837,2024-02-06 08:27:42.516043
202010000000001,37.998657,23.818936,2024-02-06 08:27:43.522487
202010000000001,37.998613,23.819035,2024-02-06 08:27:44.526988
202010000000001,37.998568,23.819134,2024-02-06 08:27:45.531009
202010000000001,37.998523,23.819233,2024-02-06 08:27:46.536221
202010000000001,37.998478,23.819332,2024-02-06 08:27:47.544019
202010000000001,37.998433,23.819431,2024-02-06 08:27:48.547293
202010000000001,37.998389,23.81953,2024-02-06 08:27:49.551890
202010000000001,37.998344,23.819629,2024-02-06 08:27:50.558463
202010000000001,37.99827,23.819586,2024-02-06 08:27:51.562503
202010000000001,37.998198,23.819519,2024-02-06 08:27:52.565294
202010000000001,37.998125,23.819452,2024-02-06 08:27:53.570564
202010000000001,37.998052,23.819384,2024-02-06 08:27:54.577132
202010000000001,37.99798,23.819317,2024-02-06 08:27:55.587208
202010000000001,37.997907,23.81925,2024-02-06 08:27:56.592779
202010000000001,37.997834,23.819183,2024-02-06 08:27:57.599036
202010000000001,37.997762,23.819115,2024-02-06 08:27:58.605667
202010000000001,37.997689,23.819048,2024-02-06 08:27:59.609722
202010000000001,37.997616,23.818981,2024-02-06 08:28:00.615051
202010000000001,37.997544,23.818914,2024-02-06 08:28:01.618265
202010000000001,37.997471,23.818846,2024-02-06 08:28:02.622553
202010000000001,37.997398,23.818779,2024-02-06 08:28:03.627629
202010000000001,37.997326,23.818712,2024-02-06 08:28:04.632278
202010000000001,37.997253,23.818644,2024-02-06 08:28:05.635349
202010000000001,37.99718,23.818577,2024-02-06 08:28:06.639208
202010000000001,37.997108,23.81851,2024-02-06 08:28:07.645075
202010000000001,37.997027,23.818521,2024-02-06 08:28:08.651045
202010000000001,37.996945,23.818569,2024-02-06 08:28:09.658577
202010000000001,37.996863,23.818616,2024-02-06 08:28:10.667917
202010000000001,37.996782,23.818664,2024-02-06 08:28:11.671518
202010000000001,37.9967,23.818711,2024-02-06 08:28:12.676417
202010000000001,37.996618,23.818759,2024-02-06 08:28:13.680223
202010000000001,37.996536,23.818806,2024-02-06 08:28:14.684082
202010000000001,37.996455,23.818854,2024-02-06 08:28:15.688341
202010000000001,37.996373,23.818901,2024-02-06 08:28:16.740665
202010000000001,37.996291,23.818949,2024-02-06 08:28:17.746006
202010000000001,37.996209,23.818996,2024-02-06 08:28:18.750268
202010000000001,37.996127,23.819044,2024-02-06 08:28:19.753437
202010000000001,38.015683,23.79203,2024-02-06 08:28:20.758052
202010000000001,38.015601,23.791985,2024-02-06 08:28:21.763305
202010000000001,38.015518,23.79194,2024-02-06 08:28:22.766231
202010000000001,38.015435,23.791895,2024-02-06 08:28:23.769843
202010000000001,38.015352,23.791851,2024-02-06 08:28:24.773211
202010000000001,38.01527,23.791806,2024-02-06 08:28:25.779861
202010000000001,38.015187,23.791761,2024-02-06 08:28:26.782090
202010000000001,38.015104,23.791716,2024-02-06 08:28:27.786814
202010000000001,38.015022,23.791671,2024-02-06 08:28:28.791093
202010000000001,38.014939,23.791626,2024-02-06 08:28:29.795704
202010000000001,38.014856,23.791581,2024-02-06 08:28:30.800637
202010000000001,38.014774,23.791537,2024-02-06 08:28:31.804540
202010000000001,38.014691,23.791492,2024-02-06 08:28:32.811284
202010000000001,38.014608,23.791447,2024-02-06 08:28:33.816497
202010000000001,38.014525,23.791402,2024-02-06 08:28:34.819994
202010000000001,38.014443,23.791357,2024-02-06 08:28:35.824257
202010000000001,38.01436,23.791312,2024-02-06 08:28:36.831590
202010000000001,38.014277,23.791268,2024-02-06 08:28:37.837234
202010000000001,38.014195,23.791223,2024-02-06 08:28:38.843553
202010000000001,38.014112,23.791178,2024-02-06 08:28:39.848149
202010000000001,38.014029,23.791133,2024-02-06 08:28:40.854177
202010000000001,38.013947,23.791088,2024-02-06 08:28:41.860019
202010000000001,38.013864,23.791043,2024-02-06 08:28:42.863954
202010000000001,38.013781,23.790999,2024-02-06 08:28:43.868327
202010000000001,38.013698,23.790954,2024-02-06 08:28:44.874049
202010000000001,38.013616,23.790909,2024-02-06 08:28:45.878310
202010000000001,38.013533,23.790864,2024-02-06 08:28:46.882612
202010000000001,38.01345,23.790819,2024-02-06 08:28:48.036770
202010000000001,38.013368,23.790774,2024-02-06 08:28:49.041825
202010000000001,38.013285,23.79073,2024-02-06 08:28:50.045904
202010000000001,38.013202,23.790685,2024-02-06 08:28:51.048516
202010000000001,38.013119,23.79064,2024-02-06 08:28:52.052910
202010000000001,38.013037,23.790595,2024-02-06 08:28:53.057782
202010000000001,38.012954,23.79055,2024-02-06 08:28:54.062006
202010000000001,38.012871,23.790505,2024-02-06 08:28:55.066060
202010000000001,38.012789,23.790461,2024-02-06 08:28:56.072992
202010000000001,38.012706,23.790416,2024-02-06 08:28:57.081826
202010000000001,38.012623,23.790371,2024-02-06 08:28:58.089686
202010000000001,38.012541,23.790326,2024-02-06 08:28:59.094024
202010000000001,38.012458,23.790281,2024-02-06 08:29:00.097632
202010000000001,38.012375,23.790236,2024-02-06 08:29:01.101130
202010000000001,38.012292,23.790192,2024-02-06 08:29:02.107868
202010000000001,38.01221,23.790147,2024-02-06 08:29:03.112577
202010000000001,38.012127,23.790102,2024-02-06 08:29:04.116530
202010000000001,38.012044,23.790057,2024-02-06 08:29:05.120532
202010000000001,38.011962,23.790012,2024-02-06 08:29:06.125071
202010000000001,38.011879,23.789968,2024-02-06 08:29:07.131680
202010000000001,38.011796,23.789923,2024-02-06 08:29:08.136173
202010000000001,38.011713,23.789878,2024-02-06 08:29:09.141612
202010000000001,38.011631,23.789833,2024-02-06 08:29:10.145096
202010000000001,38.011548,23.789788,2024-02-06 08:29:11.150004
202010000000001,38.011465,23.789743,2024-02-06 08:29:12.153620
202010000000001,38.011383,23.789699,2024-02-06 08:29:13.161840
202010000000001,38.0113,23.789654,2024-02-06 08:29:14.166507
202010000000001,38.011217,23.789609,2024-02-06 08:29:15.171985
202010000000001,38.011135,23.789564,2024-02-06 08:29:16.176235
202010000000001,38.011052,23.789519,2024-02-06 08:29:17.183708
202010000000001,38.010969,23.789474,2024-02-06 08:29:18.192228
202010000000001,38.010886,23.78943,2024-02-06 08:29:19.196975
202010000000001,38.010804,23.789385,2024-02-06 08:29:20.200041
202010000000001,38.010721,23.78934,2024-02-06 08:29:21.204172
202010000000001,38.010638,23.789295,2024-02-06 08:29:22.209101
202010000000001,38.010556,23.78925,2024-02-06 08:29:23.215463
202010000000001,38.010473,23.789205,2024-02-06 08:29:24.220309
202010000000001,38.01039,23.789161,2024-02-06 08:29:25.225482
202010000000001,38.010307,23.789116,2024-02-06 08:29:26.228431
202010000000001,38.010225,23.789071,2024-02-06 08:29:27.232137
202010000000001,38.010142,23.789026,2024-02-06 08:29:28.239646
202010000000001,38.010059,23.788981,2024-02-06 08:29:29.245460
202010000000001,38.009977,23.788936,2024-02-06 08:29:30.250395
202010000000001,38.009894,23.788892,2024-02-06 08:29:31.256373
202010000000001,38.009811,23.788847,2024-02-06 08:29:32.263498
202010000000001,38.009729,23.788802,2024-02-06 08:29:33.267098
202010000000001,38.009646,23.788757,2024-02-06 08:29:34.271431
202010000000001,38.009563,23.788712,2024-02-06 08:29:35.276626
202010000000001,38.00948,23.788667,2024-02-06 08:29:36.281314
202010000000001,38.009398,23.788623,2024-02-06 08:29:37.287637
202010000000001,38.009315,23.788578,2024-02-06 08:29:38.294533
202010000000001,38.009227,23.788542,2024-02-06 08:29:39.301620
202010000000001,38.009166,23.788626,2024-02-06 08:29:40.305321
202010000000001,38.009105,23.78871,2024-02-06 08:29:41.308341
202010000000001,38.009044,23.788794,2024-02-06 08:29:42.311961
202010000000001,38.008983,23.788878,2024-02-06 08:29:43.318396
202010000000001,38.008922,23.788962,2024-02-06 08:29:44.322553
202010000000001,38.008861,23.789046,2024-02-06 08:29:45.328384
202010000000001,38.008801,23.78913,2024-02-06 08:29:46.334302
202010000000001,38.00874,23.789214,2024-02-06 08:29:47.341403
202010000000001,38.008679,23.789298,2024-02-06 08:29:48.348033
202010000000001,38.008618,23.789382,2024-02-06 08:29:49.351455
202010000000001,38.008557,23.789466,2024-02-06 08:29:50.356372
202010000000001,38.008496,23.78955,2024-02-06 08:29:51.409197
202010000000001,38.008435,23.789634,2024-02-06 08:29:52.413759
202010000000001,38.008374,23.789718,2024-02-06 08:29:53.418004
202010000000001,38.008314,23.789802,2024-02-06 08:29:54.421773
202010000000001,38.008253,23.789886,2024-02-06 08:29:55.426366
202010000000001,38.008192,23.78997,2024-02-06 08:29:56.433413
202010000000001,38.008131,23.790054,2024-02-06 08:29:57.438389
202010000000001,38.00807,23.790138,2024-02-06 08:29:58.443543
202010000000001,38.008009,23.790222,2024-02-06 08:29:59.449891
202010000000001,38.007948,23.790306,2024-02-06 08:30:00.453384
202010000000001,38.007887,23.79039,2024-02-06 08:30:01.460119
202010000000001,38.007826,23.790474,2024-02-06 08:30:02.467094
202010000000001,38.007766,23.790558,2024-02-06 08:30:03.471432
202010000000001,38.007705,23.790642,2024-02-06 08:30:04.478317
202010000000001,38.007644,23.790726,2024-02-06 08:30:05.485864
202010000000001,38.007583,23.79081,2024-02-06 08:30:06.490485
202010000000001,38.007522,23.790894,2024-02-06 08:30:07.499392
202010000000001,38.007461,23.790978,2024-02-06 08:30:08.505679
202010000000001,38.0074,23.791062,2024-02-06 08:30:09.509433
202010000000001,38.007339,23.791146,2024-02-06 08:30:10.514408
202010000000001,38.007279,23.79123,2024-02-06 08:30:11.521118
202010000000001,38.007218,23.791314,2024-02-06 08:30:12.526735
202010000000001,38.007157,23.791398,2024-02-06 08:30:13.530898
202010000000001,38.007096,23.791482,2024-02-06 08:30:14.538936
202010000000001,38.007035,23.791566,2024-02-06 08:30:15.547227
202010000000001,38.006974,23.79165,2024-02-06 08:30:16.553836
202010000000001,38.006913,23.791734,2024-02-06 08:30:17.560159
202010000000001,38.006852,23.791818,2024-02-06 08:30:18.563044
202010000000001,38.006792,23.791902,2024-02-06 08:30:19.566959
202010000000001,38.006731,23.791986,2024-02-06 08:30:20.571236
202010000000001,38.00667,23.79207,2024-02-06 08:30:21.578144
202010000000001,38.006609,23.792154,2024-02-06 08:30:22.585683
202010000000001,38.006548,23.792238,2024-02-06 08:30:23.588011
202010000000001,38.006487,23.792322,2024-02-06 08:30:24.590917
202010000000001,38.006426,23.792406,2024-02-06 08:30:25.594015
202010000000001,38.006365,23.79249,2024-02-06 08:30:26.597573
202010000000001,38.006305,23.792574,2024-02-06 08:30:27.602513
202010000000001,38.006244,23.792658,2024-02-06 08:30:28.606801
202010000000001,38.006183,23.792742,2024-02-06 08:30:29.610951
202010000000001,38.006122,23.792826,2024-02-06 08:30:30.616269
202010000000001,38.006061,23.79291,2024-02-06 08:30:31.623068
202010000000001,38.006,23.792994,2024-02-06 08:30:32.627759
202010000000001,38.005939,23.793078,2024-02-06 08:30:33.632446
202010000000001,38.005878,23.793162,2024-02-06 08:30:34.635211
202010000000001,38.005817,23.793246,2024-02-06 08:30:35.638725
202010000000001,38.005757,23.79333,2024-02-06 08:30:36.645062
202010000000001,38.005696,23.793414,2024-02-06 08:30:37.650775
202010000000001,38.005635,23.793498,2024-02-06 08:30:38.655447
202010000000001,38.005574,23.793582,2024-02-06 08:30:39.659741
202010000000001,38.005513,23.793666,2024-02-06 08:30:40.664821
202010000000001,38.005452,23.79375,2024-02-06 08:30:41.668056
202010000000001,38.005391,23.793834,2024-02-06 08:30:42.672421
202010000000001,38.00533,23.793918,2024-02-06 08:30:43.677082
202010000000001,38.00527,23.794002,2024-02-06 08:30:44.681962
202010000000001,38.005209,23.794086,2024-02-06 08:30:45.685496
202010000000001,38.005148,23.79417,2024-02-06 08:30:46.689618
202010000000001,38.005087,23.794254,2024-02-06 08:30:47.694179
202010000000001,38.005026,23.794338,2024-02-06 08:30:48.698744
202010000000001,38.004979,23.794434,2024-02-06 08:30:49.702788
202010000000001,38.005012,23.79454,2024-02-06 08:30:50.708856
202010000000001,38.005045,23.794646,2024-02-06 08:30:51.712358
202010000000001,38.005078,23.794752,2024-02-06 08:30:52.717230
202010000000001,38.005111,23.794858,2024-02-06 08:30:53.723892
202010000000001,38.005145,23.794964,2024-02-06 08:30:54.726557
202010000000001,38.005178,23.79507,2024-02-06 08:30:55.728977
202010000000001,38.005211,23.795176,2024-02-06 08:30:56.732921
202010000000001,38.005244,23.795283,2024-02-06 08:30:57.738748
202010000000001,38.005277,23.795389,2024-02-06 08:30:58.741868
202010000000001,38.00531,23.795495,2024-02-06 08:30:59.749825
202010000000001,38.005343,23.795601,2024-02-06 08:31:00.760666
202010000000001,38.005377,23.795707,2024-02-06 08:31:01.764412
202010000000001,38.00541,23.795813,2024-02-06 08:31:02.771074
202010000000001,38.005443,23.795919,2024-02-06 08:31:03.779021
202010000000001,38.005476,23.796025,2024-02-06 08:31:04.785735
202010000000001,38.005509,23.796131,2024-02-06 08:31:05.793290
202010000000001,38.005542,23.796237,2024-02-06 08:31:06.797581
202010000000001,38.005576,23.796344,2024-02-06 08:31:07.801492
202010000000001,38.005609,23.79645,2024-02-06 08:31:08.807215
202010000000001,38.005642,23.796556,2024-02-06 08:31:09.811376
202010000000001,38.005675,23.796662,2024-02-06 08:31:10.816756
202010000000001,38.005708,23.796768,2024-02-06 08:31:11.821473
202010000000001,38.005741,23.796874,2024-02-06 08:31:12.826046
202010000000001,38.005774,23.79698,2024-02-06 08:31:13.830163
202010000000001,38.005808,23.797086,2024-02-06 08:31:14.835990
202010000000001,38.005841,23.797192,2024-02-06 08:31:15.841148
202010000000001,38.005874,23.797298,2024-02-06 08:31:16.846505
202010000000001,38.005907,23.797405,2024-02-06 08:31:17.852694
202010000000001,38.00594,23.797511,2024-02-06 08:31:18.859053
202010000000001,38.005973,23.797617,2024-02-06 08:31:19.863689
202010000000001,38.006007,23.797723,2024-02-06 08:31:20.868054
202010000000001,38.00604,23.797829,2024-02-06 08:31:21.872071
202010000000001,38.006073,23.797935,2024-02-06 08:31:22.876147
202010000000001,38.006106,23.798041,2024-02-06 08:31:23.881708
202010000000001,38.006139,23.798147,2024-02-06 08:31:24.886813
202010000000001,38.006172,23.798253,2024-02-06 08:31:25.889901
202010000000001,38.006205,23.798359,2024-02-06 08:31:26.891962
202010000000001,38.006239,23.798465,2024-02-06 08:31:27.895271
202010000000001,38.006272,23.798572,2024-02-06 08:31:28.898341
202010000000001,38.006305,23.798678,2024-02-06 08:31:29.902326
ue,latitude,longitude,timestamp
202010000000001,37.996131,23.818597,2024-02-06 08:31:36.061859
202010000000001,37.996214,23.818554,2024-02-06 08:31:37.069403
202010000000001,37.996298,23.818512,2024-02-06 08:31:38.072318
202010000000001,37.996381,23.818469,2024-02-06 08:31:39.073954
202010000000001,37.996465,23.818427,2024-02-06 08:31:40.076677
202010000000001,37.996488,23.818342,2024-02-06 08:31:41.079334
202010000000001,37.996464,23.818232,2024-02-06 08:31:42.083163
202010000000001,37.996439,23.818122,2024-02-06 08:31:43.086442
202010000000001,37.996415,23.818012,2024-02-06 08:31:44.089420
202010000000001,37.996328,23.818043,2024-02-06 08:31:45.092980
202010000000001,37.996242,23.818076,2024-02-06 08:31:46.097707
202010000000001,37.996156,23.818108,2024-02-06 08:31:47.100544
202010000000001,37.996069,23.818141,2024-02-06 08:31:48.108154
202010000000001,37.995985,23.818181,2024-02-06 08:31:49.111227
202010000000001,37.995904,23.818231,2024-02-06 08:31:50.114009
202010000000001,37.995836,23.818235,2024-02-06 08:31:51.116195
202010000000001,37.99581,23.818126,2024-02-06 08:31:52.118657
202010000000001,37.995785,23.818016,2024-02-06 08:31:53.122450
202010000000001,37.995759,23.817907,2024-02-06 08:31:54.126715
202010000000001,37.995734,23.817798,2024-02-06 08:31:55.132241
202010000000001,37.995708,23.817688,2024-02-06 08:31:56.135959
202010000000001,37.995683,23.817579,2024-02-06 08:31:57.138938
202010000000001,37.995657,23.817469,2024-02-06 08:31:58.143010
202010000000001,37.995632,23.81736,2024-02-06 08:31:59.147691
202010000000001,37.995606,23.81725,2024-02-06 08:32:00.152384
202010000000001,37.995581,23.817141,2024-02-06 08:32:01.155404
202010000000001,37.995555,23.817032,2024-02-06 08:32:02.160394
202010000000001,37.99553,23.816922,2024-02-06 08:32:03.163163
202010000000001,37.995504,23.816813,2024-02-06 08:32:04.166993
202010000000001,37.995479,23.816703,2024-02-06 08:32:05.169024
202010000000001,37.995453,23.816594,2024-02-06 08:32:06.174866
202010000000001,37.995428,23.816484,2024-02-06 08:32:07.180105
202010000000001,37.995402,23.816375,2024-02-06 08:32:08.184112
202010000000001,37.995377,23.816266,2024-02-06 08:32:09.188944
202010000000001,37.995351,23.816156,2024-02-06 08:32:10.199920
202010000000001,37.995358,23.816065,2024-02-06 08:32:11.204016
